CustomerId,CustomerNumber,CustomerName,CustomerType,Industry,Region,CountryCode,Status,CreatedDate,GoLiveDate,BillingCurrency,DefaultTaxRate,CreditRating,IsAutoPay
657,CUST-000657,Customer 00657,SmallBusiness,Energy,UK South,GB,Active,2024-07-30,2024-08-31,USD,0.0500,699,0
658,CUST-000658,Customer 00658,SmallBusiness,Finance,West US,US,Active,2023-01-02,2023-01-10,USD,0.0500,792,1
659,CUST-000659,Customer 00659,MidMarket,Technology,Central US,US,Active,2023-12-25,2024-01-30,USD,0.0500,724,1
660,CUST-000660,Customer 00660,SmallBusiness,Manufacturing,East US,US,Active,2023-11-12,2023-12-02,USD,0.0000,750,1
661,CUST-000661,Customer 00661,MidMarket,Technology,UK South,GB,Active,2024-09-22,2024-09-24,USD,0.0650,825,0
662,CUST-000662,Customer 00662,SmallBusiness,Energy,East US,US,Suspended,2024-10-23,2024-11-01,USD,0.0825,751,1
663,CUST-000663,Customer 00663,MidMarket,Education,Canada Central,CA,Active,2025-01-30,2025-02-03,USD,0.0650,589,1
664,CUST-000664,Customer 00664,Enterprise,Manufacturing,Central US,US,Active,2025-03-29,2025-05-27,USD,0.0500,723,0
665,CUST-000665,Customer 00665,SmallBusiness,Retail,Central US,US,Active,2024-01-20,2024-03-01,USD,0.0725,675,1
666,CUST-000666,Customer 00666,SmallBusiness,Healthcare,Central US,US,Active,2024-12-23,2025-02-16,USD,0.0000,834,0
667,CUST-000667,Customer 00667,Enterprise,Technology,Central US,US,Active,2024-04-07,2024-05-31,USD,0.0500,637,1
668,CUST-000668,Customer 00668,Enterprise,Energy,East US,US,Active,2025-03-07,2025-03-20,USD,0.0725,836,1
669,CUST-000669,Customer 00669,MidMarket,Education,Central US,US,Active,2024-05-10,2024-06-26,USD,0.0500,630,0
670,CUST-000670,Customer 00670,SmallBusiness,Healthcare,UK South,GB,Active,2024-11-23,2024-12-02,USD,0.0825,639,1
671,CUST-000671,Customer 00671,SmallBusiness,Finance,East US,US,Active,2024-12-04,2025-01-28,USD,0.0000,632,1
672,CUST-000672,Customer 00672,MidMarket,Technology,Central US,US,Active,2023-01-24,2023-03-02,USD,0.0500,726,1
673,CUST-000673,Customer 00673,MidMarket,Education,Central US,US,Active,2025-03-02,2025-03-31,USD,0.0650,638,1
674,CUST-000674,Customer 00674,SmallBusiness,Media,UK South,GB,Active,2024-07-27,2024-08-29,USD,0.0650,718,1
675,CUST-000675,Customer 00675,SmallBusiness,Education,Central US,US,Active,2024-08-10,2024-08-26,USD,0.0650,807,1
676,CUST-000676,Customer 00676,MidMarket,Finance,East US,US,Active,2024-04-27,2024-06-24,USD,0.0000,798,1
677,CUST-000677,Customer 00677,MidMarket,Energy,UK South,GB,Active,2024-08-29,2024-10-09,USD,0.0650,750,0
678,CUST-000678,Customer 00678,MidMarket,Energy,UK South,GB,Active,2023-03-22,2023-05-21,USD,0.0000,819,1
679,CUST-000679,Customer 00679,MidMarket,Energy,Central US,US,Active,2024-12-01,2025-01-12,USD,0.0500,653,0
680,CUST-000680,Customer 00680,SmallBusiness,Retail,UK South,GB,Active,2023-09-22,2023-11-20,USD,0.0650,746,1
681,CUST-000681,Customer 00681,SmallBusiness,Energy,East US,US,Active,2023-03-08,2023-04-08,USD,0.0500,724,0
682,CUST-000682,Customer 00682,SmallBusiness,Logistics,UK South,GB,Suspended,2024-08-11,2024-08-20,USD,0.0000,746,1
683,CUST-000683,Customer 00683,SmallBusiness,Logistics,East US,US,Active,2025-03-22,2025-04-11,USD,0.0500,704,1
684,CUST-000684,Customer 00684,SmallBusiness,Logistics,Canada Central,CA,Active,2024-01-29,2024-02-03,USD,0.0725,755,1
685,CUST-000685,Customer 00685,MidMarket,Energy,West US,US,Active,2023-06-27,2023-08-09,USD,0.0825,817,1
686,CUST-000686,Customer 00686,SmallBusiness,Logistics,East US,US,Active,2025-04-21,2025-05-20,USD,0.0000,774,1
687,CUST-000687,Customer 00687,MidMarket,Healthcare,East US,US,Active,2023-04-03,2023-04-17,USD,0.0500,811,1
688,CUST-000688,Customer 00688,SmallBusiness,Technology,Canada Central,CA,Active,2024-09-22,2024-10-29,USD,0.0650,733,1
689,CUST-000689,Customer 00689,Enterprise,Manufacturing,Central US,US,Churned,2024-03-21,2024-05-06,USD,0.0825,584,1
690,CUST-000690,Customer 00690,SmallBusiness,Education,UK South,GB,Active,2024-02-18,2024-04-13,USD,0.0825,607,1
691,CUST-000691,Customer 00691,SmallBusiness,Education,UK South,GB,Suspended,2025-04-20,2025-05-13,USD,0.0500,801,0
692,CUST-000692,Customer 00692,MidMarket,Logistics,Canada Central,CA,Active,2024-10-02,2024-10-23,USD,0.0825,688,1
693,CUST-000693,Customer 00693,SmallBusiness,Manufacturing,Canada Central,CA,Suspended,2023-05-23,2023-06-05,USD,0.0500,727,0
694,CUST-000694,Customer 00694,SmallBusiness,Healthcare,West US,US,Active,2023-05-18,2023-05-19,USD,0.0725,803,0
695,CUST-000695,Customer 00695,MidMarket,Logistics,West US,US,Suspended,2023-03-28,2023-04-06,USD,0.0825,797,1
696,CUST-000696,Customer 00696,SmallBusiness,Energy,Canada Central,CA,Active,2024-06-05,2024-07-03,USD,0.0500,675,1
697,CUST-000697,Customer 00697,MidMarket,Technology,East US,US,Active,2024-08-14,2024-09-15,USD,0.0650,790,0
698,CUST-000698,Customer 00698,Enterprise,Energy,UK South,GB,Active,2024-01-11,2024-01-14,USD,0.0000,826,0
699,CUST-000699,Customer 00699,MidMarket,Education,East US,US,Active,2023-05-26,2023-07-12,USD,0.0000,625,1
700,CUST-000700,Customer 00700,SmallBusiness,Education,East US,US,Active,2024-12-01,2025-01-11,USD,0.0650,585,1
701,CUST-000701,Customer 00701,MidMarket,Logistics,UK South,GB,Active,2024-04-25,2024-06-01,USD,0.0650,728,1
702,CUST-000702,Customer 00702,MidMarket,Education,UK South,GB,Active,2025-02-06,2025-02-26,USD,0.0725,666,1
703,CUST-000703,Customer 00703,MidMarket,Education,Central US,US,Active,2025-04-08,2025-05-26,USD,0.0500,838,1
704,CUST-000704,Customer 00704,MidMarket,Education,Central US,US,Suspended,2023-09-16,2023-09-25,USD,0.0000,637,1
705,CUST-000705,Customer 00705,MidMarket,Manufacturing,UK South,GB,Suspended,2025-01-26,2025-02-05,USD,0.0650,700,1
706,CUST-000706,Customer 00706,SmallBusiness,Finance,UK South,GB,Churned,2025-06-01,2025-06-04,USD,0.0825,658,0
707,CUST-000707,Customer 00707,SmallBusiness,Energy,Canada Central,CA,Active,2025-02-27,2025-03-24,USD,0.0500,687,1
708,CUST-000708,Customer 00708,SmallBusiness,Finance,Central US,US,Active,2023-02-25,2023-04-08,USD,0.0725,784,1
709,CUST-000709,Customer 00709,Enterprise,Technology,Canada Central,CA,Active,2025-02-03,2025-03-24,USD,0.0725,822,1
710,CUST-000710,Customer 00710,SmallBusiness,Energy,UK South,GB,Active,2025-06-10,2025-07-08,USD,0.0650,601,1
711,CUST-000711,Customer 00711,Enterprise,Logistics,UK South,GB,Active,2024-10-14,2024-11-06,USD,0.0650,751,1
712,CUST-000712,Customer 00712,SmallBusiness,Energy,East US,US,Active,2023-09-19,2023-10-31,USD,0.0500,679,1
713,CUST-000713,Customer 00713,SmallBusiness,Healthcare,West US,US,Suspended,2023-11-17,2023-12-23,USD,0.0000,790,1
714,CUST-000714,Customer 00714,SmallBusiness,Education,East US,US,Active,2024-12-02,2024-12-31,USD,0.0000,592,1
715,CUST-000715,Customer 00715,Enterprise,Technology,East US,US,Churned,2024-08-31,2024-10-13,USD,0.0000,641,1
716,CUST-000716,Customer 00716,MidMarket,Retail,UK South,GB,Suspended,2023-05-14,2023-06-08,USD,0.0500,709,1
717,CUST-000717,Customer 00717,Enterprise,Education,East US,US,Active,2024-10-16,2024-11-15,USD,0.0650,711,1
718,CUST-000718,Customer 00718,SmallBusiness,Logistics,East US,US,Active,2023-10-11,2023-11-30,USD,0.0000,712,0
719,CUST-000719,Customer 00719,SmallBusiness,Technology,Central US,US,Active,2023-07-02,2023-07-31,USD,0.0500,831,1
720,CUST-000720,Customer 00720,SmallBusiness,Finance,UK South,GB,Suspended,2025-02-26,2025-03-26,USD,0.0650,632,1
721,CUST-000721,Customer 00721,SmallBusiness,Energy,East US,US,Active,2024-08-08,2024-09-24,USD,0.0725,656,1
722,CUST-000722,Customer 00722,SmallBusiness,Retail,East US,US,Active,2023-02-08,2023-03-23,USD,0.0725,581,1
723,CUST-000723,Customer 00723,SmallBusiness,Finance,Canada Central,CA,Active,2024-05-04,2024-06-01,USD,0.0000,776,0
724,CUST-000724,Customer 00724,SmallBusiness,Manufacturing,Canada Central,CA,Active,2023-05-05,2023-06-11,USD,0.0650,785,1
725,CUST-000725,Customer 00725,MidMarket,Manufacturing,East US,US,Active,2024-01-10,2024-02-14,USD,0.0725,728,1
726,CUST-000726,Customer 00726,Enterprise,Technology,West US,US,Active,2024-07-21,2024-07-24,USD,0.0725,634,1
727,CUST-000727,Customer 00727,Enterprise,Energy,Central US,US,Active,2024-05-13,2024-05-19,USD,0.0500,598,1
728,CUST-000728,Customer 00728,SmallBusiness,Media,UK South,GB,Active,2023-09-02,2023-10-04,USD,0.0725,810,0
729,CUST-000729,Customer 00729,SmallBusiness,Healthcare,East US,US,Active,2023-02-07,2023-03-01,USD,0.0500,814,0
730,CUST-000730,Customer 00730,SmallBusiness,Finance,UK South,GB,Active,2023-06-02,2023-07-20,USD,0.0500,830,1
731,CUST-000731,Customer 00731,SmallBusiness,Retail,Canada Central,CA,Active,2024-09-25,2024-09-28,USD,0.0000,737,0
732,CUST-000732,Customer 00732,SmallBusiness,Finance,East US,US,Suspended,2024-04-12,2024-05-22,USD,0.0000,638,1
733,CUST-000733,Customer 00733,MidMarket,Logistics,UK South,GB,Active,2023-08-14,2023-08-19,USD,0.0725,746,1
734,CUST-000734,Customer 00734,SmallBusiness,Technology,UK South,GB,Active,2024-07-12,2024-07-21,USD,0.0825,668,1
735,CUST-000735,Customer 00735,MidMarket,Retail,East US,US,Active,2023-10-08,2023-10-18,USD,0.0825,664,1
736,CUST-000736,Customer 00736,SmallBusiness,Logistics,UK South,GB,Active,2023-02-11,2023-02-20,USD,0.0000,829,1
737,CUST-000737,Customer 00737,SmallBusiness,Education,East US,US,Active,2023-07-03,2023-09-01,USD,0.0725,644,1
738,CUST-000738,Customer 00738,SmallBusiness,Retail,Central US,US,Active,2024-06-19,2024-07-18,USD,0.0000,672,0
739,CUST-000739,Customer 00739,MidMarket,Education,UK South,GB,Active,2023-04-01,2023-05-12,USD,0.0000,700,1
740,CUST-000740,Customer 00740,SmallBusiness,Media,UK South,GB,Active,2023-04-08,2023-05-18,USD,0.0725,686,1
741,CUST-000741,Customer 00741,SmallBusiness,Energy,West US,US,Active,2023-04-26,2023-06-16,USD,0.0500,602,1
742,CUST-000742,Customer 00742,SmallBusiness,Manufacturing,Central US,US,Active,2023-10-19,2023-11-02,USD,0.0725,602,1
743,CUST-000743,Customer 00743,SmallBusiness,Healthcare,East US,US,Active,2024-07-04,2024-07-16,USD,0.0000,616,0
744,CUST-000744,Customer 00744,SmallBusiness,Technology,Canada Central,CA,Active,2024-08-29,2024-10-06,USD,0.0650,697,0
745,CUST-000745,Customer 00745,SmallBusiness,Logistics,Central US,US,Suspended,2023-08-22,2023-08-29,USD,0.0725,692,1
746,CUST-000746,Customer 00746,Enterprise,Retail,UK South,GB,Active,2024-05-11,2024-05-15,USD,0.0825,812,1
747,CUST-000747,Customer 00747,MidMarket,Manufacturing,Central US,US,Churned,2023-05-20,2023-06-19,USD,0.0500,751,1
748,CUST-000748,Customer 00748,SmallBusiness,Energy,UK South,GB,Active,2023-03-03,2023-03-21,USD,0.0500,755,1
749,CUST-000749,Customer 00749,MidMarket,Retail,Central US,US,Active,2024-09-10,2024-09-21,USD,0.0825,697,1
750,CUST-000750,Customer 00750,Enterprise,Energy,UK South,GB,Suspended,2024-05-15,2024-07-10,USD,0.0650,587,0
751,CUST-000751,Customer 00751,SmallBusiness,Technology,West US,US,Suspended,2023-09-11,2023-10-02,USD,0.0825,656,0
752,CUST-000752,Customer 00752,SmallBusiness,Energy,East US,US,Active,2024-03-03,2024-03-06,USD,0.0825,597,1
753,CUST-000753,Customer 00753,MidMarket,Finance,Canada Central,CA,Active,2024-05-05,2024-06-26,USD,0.0500,622,1
754,CUST-000754,Customer 00754,SmallBusiness,Technology,East US,US,Active,2024-12-10,2025-01-26,USD,0.0650,702,1
755,CUST-000755,Customer 00755,MidMarket,Retail,East US,US,Active,2023-01-17,2023-02-17,USD,0.0825,592,0
756,CUST-000756,Customer 00756,MidMarket,Logistics,Canada Central,CA,Active,2025-03-01,2025-03-10,USD,0.0650,817,0
757,CUST-000757,Customer 00757,SmallBusiness,Manufacturing,East US,US,Active,2025-05-31,2025-07-11,USD,0.0650,798,0
758,CUST-000758,Customer 00758,MidMarket,Finance,UK South,GB,Active,2024-07-09,2024-08-15,USD,0.0650,608,1
759,CUST-000759,Customer 00759,SmallBusiness,Manufacturing,Central US,US,Active,2025-06-28,2025-07-02,USD,0.0000,767,1
760,CUST-000760,Customer 00760,SmallBusiness,Technology,UK South,GB,Active,2024-12-22,2024-12-27,USD,0.0650,702,1
761,CUST-000761,Customer 00761,SmallBusiness,Technology,Canada Central,CA,Active,2025-01-25,2025-03-15,USD,0.0500,744,1
762,CUST-000762,Customer 00762,SmallBusiness,Healthcare,Central US,US,Active,2024-05-30,2024-07-13,USD,0.0650,811,1
763,CUST-000763,Customer 00763,SmallBusiness,Media,UK South,GB,Active,2025-04-29,2025-05-07,USD,0.0825,729,1
764,CUST-000764,Customer 00764,Enterprise,Finance,Central US,US,Active,2025-03-30,2025-05-13,USD,0.0725,624,1
765,CUST-000765,Customer 00765,SmallBusiness,Education,West US,US,Active,2023-10-23,2023-10-28,USD,0.0500,834,1
766,CUST-000766,Customer 00766,SmallBusiness,Logistics,West US,US,Churned,2024-06-17,2024-07-28,USD,0.0825,647,1
767,CUST-000767,Customer 00767,MidMarket,Education,Canada Central,CA,Active,2024-03-30,2024-05-17,USD,0.0000,698,0
768,CUST-000768,Customer 00768,SmallBusiness,Manufacturing,UK South,GB,Active,2024-10-22,2024-11-13,USD,0.0650,828,1
769,CUST-000769,Customer 00769,SmallBusiness,Education,UK South,GB,Active,2025-05-12,2025-06-17,USD,0.0650,667,0
770,CUST-000770,Customer 00770,Enterprise,Healthcare,West US,US,Active,2024-05-10,2024-06-03,USD,0.0650,813,0
771,CUST-000771,Customer 00771,SmallBusiness,Retail,UK South,GB,Churned,2023-06-14,2023-07-30,USD,0.0500,662,1
772,CUST-000772,Customer 00772,SmallBusiness,Education,East US,US,Active,2023-11-21,2023-12-28,USD,0.0500,597,1
773,CUST-000773,Customer 00773,SmallBusiness,Retail,Central US,US,Active,2023-06-01,2023-06-25,USD,0.0000,592,1
774,CUST-000774,Customer 00774,Enterprise,Manufacturing,Canada Central,CA,Active,2025-02-25,2025-03-07,USD,0.0825,839,1
775,CUST-000775,Customer 00775,SmallBusiness,Retail,Central US,US,Active,2024-04-30,2024-06-27,USD,0.0725,753,0
776,CUST-000776,Customer 00776,MidMarket,Finance,Canada Central,CA,Active,2023-02-11,2023-02-20,USD,0.0725,692,1
777,CUST-000777,Customer 00777,MidMarket,Technology,East US,US,Active,2023-12-01,2023-12-05,USD,0.0500,722,1
778,CUST-000778,Customer 00778,SmallBusiness,Finance,East US,US,Churned,2024-07-05,2024-08-29,USD,0.0725,679,1
779,CUST-000779,Customer 00779,Enterprise,Manufacturing,UK South,GB,Active,2024-09-11,2024-10-14,USD,0.0725,769,1
780,CUST-000780,Customer 00780,SmallBusiness,Energy,East US,US,Suspended,2023-10-19,2023-11-11,USD,0.0000,690,0
781,CUST-000781,Customer 00781,MidMarket,Education,Canada Central,CA,Active,2025-01-29,2025-02-25,USD,0.0725,792,1
782,CUST-000782,Customer 00782,SmallBusiness,Education,UK South,GB,Active,2024-09-04,2024-09-10,USD,0.0825,751,1
783,CUST-000783,Customer 00783,SmallBusiness,Logistics,UK South,GB,Active,2025-02-13,2025-03-10,USD,0.0650,792,1
784,CUST-000784,Customer 00784,MidMarket,Retail,Canada Central,CA,Active,2024-12-28,2025-02-03,USD,0.0725,728,1
785,CUST-000785,Customer 00785,SmallBusiness,Education,East US,US,Active,2025-04-22,2025-06-14,USD,0.0725,694,1
786,CUST-000786,Customer 00786,SmallBusiness,Energy,East US,US,Active,2023-06-07,2023-06-24,USD,0.0650,793,1
787,CUST-000787,Customer 00787,MidMarket,Energy,West US,US,Churned,2023-01-30,2023-02-07,USD,0.0000,765,1
788,CUST-000788,Customer 00788,SmallBusiness,Energy,UK South,GB,Churned,2024-03-22,2024-05-17,USD,0.0000,771,1
789,CUST-000789,Customer 00789,SmallBusiness,Healthcare,UK South,GB,Active,2023-01-18,2023-03-14,USD,0.0725,649,1
790,CUST-000790,Customer 00790,SmallBusiness,Manufacturing,East US,US,Active,2023-10-07,2023-10-31,USD,0.0650,619,1
791,CUST-000791,Customer 00791,SmallBusiness,Retail,West US,US,Active,2025-02-22,2025-03-01,USD,0.0650,734,1
792,CUST-000792,Customer 00792,SmallBusiness,Retail,Central US,US,Active,2023-04-09,2023-05-14,USD,0.0825,724,1
793,CUST-000793,Customer 00793,Enterprise,Retail,Canada Central,CA,Active,2024-02-26,2024-03-19,USD,0.0500,837,1
794,CUST-000794,Customer 00794,SmallBusiness,Media,West US,US,Suspended,2025-03-25,2025-05-22,USD,0.0825,638,1
795,CUST-000795,Customer 00795,SmallBusiness,Healthcare,East US,US,Active,2023-04-30,2023-06-22,USD,0.0650,765,1
796,CUST-000796,Customer 00796,SmallBusiness,Manufacturing,Canada Central,CA,Active,2025-06-30,2025-08-08,USD,0.0650,594,0
797,CUST-000797,Customer 00797,MidMarket,Retail,East US,US,Active,2023-08-16,2023-08-25,USD,0.0650,644,1
798,CUST-000798,Customer 00798,MidMarket,Finance,East US,US,Active,2024-03-11,2024-04-25,USD,0.0725,800,1
799,CUST-000799,Customer 00799,MidMarket,Healthcare,East US,US,Active,2023-02-03,2023-03-26,USD,0.0650,602,1
800,CUST-000800,Customer 00800,MidMarket,Technology,East US,US,Active,2025-02-11,2025-02-18,USD,0.0500,674,1
801,CUST-000801,Customer 00801,MidMarket,Education,East US,US,Churned,2023-04-03,2023-04-13,USD,0.0650,760,1
802,CUST-000802,Customer 00802,MidMarket,Media,UK South,GB,Active,2025-03-10,2025-04-26,USD,0.0000,587,1
803,CUST-000803,Customer 00803,Enterprise,Media,West US,US,Active,2023-10-16,2023-10-27,USD,0.0000,689,0
804,CUST-000804,Customer 00804,SmallBusiness,Energy,Canada Central,CA,Active,2024-01-11,2024-02-25,USD,0.0000,672,0
805,CUST-000805,Customer 00805,SmallBusiness,Logistics,Canada Central,CA,Active,2024-03-10,2024-03-24,USD,0.0650,643,1
806,CUST-000806,Customer 00806,MidMarket,Education,UK South,GB,Active,2023-05-20,2023-06-21,USD,0.0000,622,1
807,CUST-000807,Customer 00807,SmallBusiness,Education,East US,US,Active,2024-01-30,2024-02-18,USD,0.0725,695,1
808,CUST-000808,Customer 00808,SmallBusiness,Finance,Central US,US,Suspended,2025-05-25,2025-06-22,USD,0.0725,768,1
809,CUST-000809,Customer 00809,SmallBusiness,Media,Canada Central,CA,Active,2024-11-19,2024-11-26,USD,0.0000,641,1
810,CUST-000810,Customer 00810,Enterprise,Retail,Canada Central,CA,Active,2024-12-12,2025-01-19,USD,0.0500,753,1
811,CUST-000811,Customer 00811,MidMarket,Energy,Canada Central,CA,Active,2023-05-06,2023-05-21,USD,0.0825,719,0
812,CUST-000812,Customer 00812,MidMarket,Logistics,Canada Central,CA,Churned,2023-12-31,2024-01-31,USD,0.0825,722,1
813,CUST-000813,Customer 00813,SmallBusiness,Energy,Canada Central,CA,Active,2023-04-21,2023-04-29,USD,0.0500,595,1
814,CUST-000814,Customer 00814,SmallBusiness,Healthcare,East US,US,Churned,2025-04-30,2025-05-05,USD,0.0725,747,1
815,CUST-000815,Customer 00815,MidMarket,Media,UK South,GB,Active,2024-09-30,2024-10-07,USD,0.0725,683,1
816,CUST-000816,Customer 00816,SmallBusiness,Manufacturing,Canada Central,CA,Suspended,2024-05-17,2024-06-19,USD,0.0825,589,0
817,CUST-000817,Customer 00817,Enterprise,Logistics,East US,US,Active,2024-03-16,2024-05-12,USD,0.0725,806,1
818,CUST-000818,Customer 00818,MidMarket,Education,East US,US,Suspended,2023-07-01,2023-08-06,USD,0.0500,831,1
819,CUST-000819,Customer 00819,SmallBusiness,Finance,Central US,US,Active,2025-01-02,2025-01-27,USD,0.0725,820,1
820,CUST-000820,Customer 00820,SmallBusiness,Energy,West US,US,Active,2024-06-02,2024-06-06,USD,0.0725,760,0
821,CUST-000821,Customer 00821,SmallBusiness,Healthcare,Central US,US,Active,2023-11-25,2023-11-29,USD,0.0650,758,0
822,CUST-000822,Customer 00822,Enterprise,Manufacturing,UK South,GB,Active,2023-01-28,2023-03-18,USD,0.0725,756,0
823,CUST-000823,Customer 00823,MidMarket,Technology,Canada Central,CA,Active,2023-12-26,2023-12-30,USD,0.0650,623,0
824,CUST-000824,Customer 00824,SmallBusiness,Retail,East US,US,Active,2025-06-08,2025-06-28,USD,0.0650,599,1
825,CUST-000825,Customer 00825,Enterprise,Education,Canada Central,CA,Active,2024-08-04,2024-09-06,USD,0.0725,591,0
826,CUST-000826,Customer 00826,SmallBusiness,Finance,Canada Central,CA,Suspended,2024-08-07,2024-09-01,USD,0.0000,685,1
827,CUST-000827,Customer 00827,MidMarket,Retail,UK South,GB,Active,2025-04-10,2025-05-29,USD,0.0650,803,1
828,CUST-000828,Customer 00828,SmallBusiness,Education,East US,US,Active,2025-05-10,2025-07-04,USD,0.0650,785,0
829,CUST-000829,Customer 00829,MidMarket,Finance,UK South,GB,Active,2025-01-30,2025-02-05,USD,0.0650,614,1
830,CUST-000830,Customer 00830,SmallBusiness,Finance,UK South,GB,Active,2024-05-01,2024-05-29,USD,0.0650,838,0
831,CUST-000831,Customer 00831,SmallBusiness,Logistics,Canada Central,CA,Active,2024-11-10,2024-12-15,USD,0.0825,812,1
832,CUST-000832,Customer 00832,SmallBusiness,Media,UK South,GB,Suspended,2023-07-04,2023-08-30,USD,0.0825,835,1
833,CUST-000833,Customer 00833,MidMarket,Logistics,Canada Central,CA,Churned,2023-10-02,2023-12-01,USD,0.0000,682,1
834,CUST-000834,Customer 00834,MidMarket,Education,West US,US,Suspended,2023-09-04,2023-09-14,USD,0.0725,743,0
835,CUST-000835,Customer 00835,MidMarket,Education,East US,US,Suspended,2024-10-11,2024-10-25,USD,0.0500,711,0
836,CUST-000836,Customer 00836,SmallBusiness,Technology,West US,US,Active,2024-02-20,2024-03-07,USD,0.0650,817,1
837,CUST-000837,Customer 00837,Enterprise,Technology,Canada Central,CA,Active,2024-03-08,2024-04-19,USD,0.0500,594,1
838,CUST-000838,Customer 00838,SmallBusiness,Healthcare,Central US,US,Churned,2024-11-05,2024-12-11,USD,0.0725,590,1
839,CUST-000839,Customer 00839,SmallBusiness,Finance,East US,US,Suspended,2023-11-18,2023-12-27,USD,0.0725,766,1
840,CUST-000840,Customer 00840,MidMarket,Retail,East US,US,Active,2024-02-11,2024-04-05,USD,0.0825,836,0
841,CUST-000841,Customer 00841,SmallBusiness,Media,UK South,GB,Active,2024-11-11,2025-01-04,USD,0.0000,701,1
842,CUST-000842,Customer 00842,SmallBusiness,Logistics,Central US,US,Suspended,2023-12-04,2024-01-27,USD,0.0500,796,1
843,CUST-000843,Customer 00843,Enterprise,Energy,East US,US,Active,2023-06-29,2023-07-13,USD,0.0825,608,1
844,CUST-000844,Customer 00844,SmallBusiness,Logistics,Central US,US,Active,2024-12-17,2024-12-25,USD,0.0500,722,0
845,CUST-000845,Customer 00845,MidMarket,Education,West US,US,Active,2024-01-07,2024-02-07,USD,0.0825,597,0
846,CUST-000846,Customer 00846,MidMarket,Technology,East US,US,Active,2024-12-08,2025-02-05,USD,0.0725,738,1
847,CUST-000847,Customer 00847,SmallBusiness,Technology,Central US,US,Suspended,2025-04-11,2025-05-25,USD,0.0725,584,0
848,CUST-000848,Customer 00848,SmallBusiness,Technology,Canada Central,CA,Active,2023-09-19,2023-10-09,USD,0.0500,804,1
849,CUST-000849,Customer 00849,SmallBusiness,Finance,Canada Central,CA,Suspended,2025-03-19,2025-03-22,USD,0.0725,821,0
850,CUST-000850,Customer 00850,MidMarket,Finance,Central US,US,Suspended,2025-01-04,2025-02-01,USD,0.0650,839,1
851,CUST-000851,Customer 00851,MidMarket,Manufacturing,Canada Central,CA,Active,2024-09-08,2024-10-25,USD,0.0000,606,1
852,CUST-000852,Customer 00852,MidMarket,Retail,West US,US,Active,2024-10-07,2024-11-05,USD,0.0500,736,1
853,CUST-000853,Customer 00853,SmallBusiness,Retail,East US,US,Suspended,2023-04-24,2023-05-05,USD,0.0725,743,1
854,CUST-000854,Customer 00854,MidMarket,Manufacturing,West US,US,Active,2023-09-24,2023-10-06,USD,0.0500,623,1
855,CUST-000855,Customer 00855,SmallBusiness,Technology,West US,US,Active,2024-02-07,2024-04-04,USD,0.0000,697,0
856,CUST-000856,Customer 00856,MidMarket,Retail,Canada Central,CA,Active,2023-07-23,2023-08-09,USD,0.0825,799,1
857,CUST-000857,Customer 00857,SmallBusiness,Finance,West US,US,Active,2023-04-02,2023-04-26,USD,0.0825,802,0
858,CUST-000858,Customer 00858,SmallBusiness,Technology,Canada Central,CA,Active,2025-04-27,2025-06-10,USD,0.0500,716,1
859,CUST-000859,Customer 00859,SmallBusiness,Technology,Canada Central,CA,Active,2024-01-27,2024-02-05,USD,0.0650,676,1
860,CUST-000860,Customer 00860,SmallBusiness,Education,Canada Central,CA,Active,2025-03-22,2025-04-01,USD,0.0725,707,1
861,CUST-000861,Customer 00861,SmallBusiness,Manufacturing,Canada Central,CA,Churned,2023-03-29,2023-03-30,USD,0.0725,688,0
862,CUST-000862,Customer 00862,SmallBusiness,Finance,Canada Central,CA,Active,2025-01-23,2025-03-03,USD,0.0000,750,0
863,CUST-000863,Customer 00863,Enterprise,Healthcare,Canada Central,CA,Active,2023-12-29,2024-02-06,USD,0.0825,775,1
864,CUST-000864,Customer 00864,SmallBusiness,Media,Canada Central,CA,Active,2024-11-18,2024-12-12,USD,0.0500,713,1
865,CUST-000865,Customer 00865,SmallBusiness,Finance,Canada Central,CA,Active,2023-12-14,2024-02-09,USD,0.0825,801,1
866,CUST-000866,Customer 00866,Enterprise,Energy,East US,US,Suspended,2023-11-17,2023-11-20,USD,0.0650,764,0
867,CUST-000867,Customer 00867,MidMarket,Education,Central US,US,Active,2025-06-16,2025-07-03,USD,0.0725,664,1
868,CUST-000868,Customer 00868,SmallBusiness,Energy,Canada Central,CA,Active,2025-02-21,2025-03-03,USD,0.0500,607,1
869,CUST-000869,Customer 00869,SmallBusiness,Energy,East US,US,Active,2024-04-26,2024-05-13,USD,0.0725,600,1
870,CUST-000870,Customer 00870,SmallBusiness,Retail,UK South,GB,Active,2024-05-11,2024-06-10,USD,0.0000,684,0
871,CUST-000871,Customer 00871,MidMarket,Education,West US,US,Active,2025-05-04,2025-05-15,USD,0.0825,688,1
872,CUST-000872,Customer 00872,SmallBusiness,Logistics,East US,US,Churned,2024-06-22,2024-08-11,USD,0.0500,835,1
873,CUST-000873,Customer 00873,MidMarket,Finance,Central US,US,Active,2023-01-27,2023-02-15,USD,0.0825,634,0
874,CUST-000874,Customer 00874,SmallBusiness,Energy,West US,US,Active,2023-01-30,2023-02-05,USD,0.0650,582,1
875,CUST-000875,Customer 00875,Enterprise,Manufacturing,East US,US,Churned,2024-11-02,2024-12-12,USD,0.0825,646,1
