SubscriptionId,CustomerId,RatePlanId,SubscriptionNumber,StartDate,EndDate,Status,Quantity,DiscountPercent,ContractTermMonths,RenewalDate,SalesChannel
2700,1108,5,SUB-00002700,2025-02-13,,Active,3,5.0000,36,2028-01-29,Partner
2701,1108,21,SUB-00002701,2025-02-13,,Active,2,10.0000,36,2028-01-29,Partner
2702,1108,19,SUB-00002702,2025-02-13,,Active,1,5.0000,24,2027-02-03,Partner
2703,1109,1,SUB-00002703,2025-05-26,,Paused,5,0.0000,36,2028-05-10,Marketplace
2704,1109,5,SUB-00002704,2024-06-17,,Active,5,0.0000,12,2025-06-12,Partner
2705,1110,22,SUB-00002705,2025-03-06,,Paused,2,0.0000,36,2028-02-19,Partner
2706,1110,7,SUB-00002706,2024-11-30,2025-10-08,Cancelled,6,0.0000,12,2025-11-25,Partner
2707,1111,14,SUB-00002707,2024-10-09,,Active,2,2.5000,12,2025-10-04,Direct
2708,1112,7,SUB-00002708,2024-12-27,2025-05-09,Cancelled,23,12.5000,12,2025-12-22,Direct
2709,1112,16,SUB-00002709,2025-04-21,,Active,4,7.5000,36,2028-04-05,Direct
2710,1112,4,SUB-00002710,2024-12-27,,Active,8,7.5000,24,2026-12-17,Direct
2711,1112,24,SUB-00002711,2025-01-12,,Active,12,0.0000,12,2026-01-07,Partner
2712,1113,22,SUB-00002712,2024-07-09,,Active,4,0.0000,36,2027-06-24,Partner
2713,1114,5,SUB-00002713,2025-01-09,,Active,4,12.5000,36,2027-12-25,Partner
2714,1114,21,SUB-00002714,2025-01-09,,Active,2,0.0000,24,2026-12-30,Direct
2715,1114,14,SUB-00002715,2025-01-09,,Active,4,0.0000,24,2026-12-30,Partner
2716,1114,2,SUB-00002716,2025-05-03,,Active,1,0.0000,12,2026-04-28,Partner
2717,1115,10,SUB-00002717,2025-05-27,,Active,4,12.5000,24,2027-05-17,Direct
2718,1115,17,SUB-00002718,2025-05-18,,Active,3,0.0000,36,2028-05-02,Marketplace
2719,1116,11,SUB-00002719,2024-11-21,2025-08-18,Cancelled,16,0.0000,36,2027-11-06,Direct
2720,1117,13,SUB-00002720,2025-02-16,,Active,2,0.0000,12,2026-02-11,Direct
2721,1117,5,SUB-00002721,2025-06-29,,Active,5,0.0000,12,2026-06-24,Partner
2722,1117,21,SUB-00002722,2025-08-24,,Active,3,0.0000,24,2027-08-14,Direct
2723,1118,9,SUB-00002723,2025-06-19,,Active,4,0.0000,24,2027-06-09,Partner
2724,1119,10,SUB-00002724,2024-06-25,,Active,3,0.0000,24,2026-06-15,Partner
2725,1120,16,SUB-00002725,2024-07-28,,Active,5,2.5000,24,2026-07-18,Direct
2726,1120,4,SUB-00002726,2024-07-28,,Active,2,2.5000,24,2026-07-18,Marketplace
2727,1120,8,SUB-00002727,2024-12-12,,Active,23,10.0000,36,2027-11-27,Partner
2728,1120,20,SUB-00002728,2025-03-10,,Active,8,0.0000,24,2027-02-28,Partner
2729,1121,13,SUB-00002729,2024-02-04,,Active,1,2.5000,24,2026-01-24,Partner
2730,1121,7,SUB-00002730,2024-10-24,,Active,2,0.0000,36,2027-10-09,Marketplace
2731,1121,21,SUB-00002731,2025-07-02,,Active,3,12.5000,24,2027-06-22,Marketplace
2732,1122,1,SUB-00002732,2024-12-27,,Active,3,5.0000,12,2025-12-22,Partner
2733,1122,9,SUB-00002733,2024-12-27,,Active,5,12.5000,36,2027-12-12,Direct
2734,1122,5,SUB-00002734,2024-12-27,,Active,2,7.5000,36,2027-12-12,Direct
2735,1122,17,SUB-00002735,2024-12-27,,Active,2,12.5000,24,2026-12-17,Direct
2736,1123,18,SUB-00002736,2025-02-11,,Active,1,7.5000,36,2028-01-27,Direct
2737,1124,4,SUB-00002737,2025-09-05,,Active,17,0.0000,24,2027-08-26,Marketplace
2738,1125,15,SUB-00002738,2025-06-01,,Active,20,0.0000,12,2026-05-27,Partner
2739,1125,2,SUB-00002739,2025-09-03,,Paused,23,10.0000,24,2027-08-24,Direct
2740,1125,7,SUB-00002740,2025-02-07,,Active,4,0.0000,36,2028-01-23,Marketplace
2741,1126,17,SUB-00002741,2025-03-24,,Active,2,2.5000,36,2028-03-08,Direct
2742,1127,14,SUB-00002742,2024-05-20,2024-12-05,Cancelled,17,7.5000,24,2026-05-10,Partner
2743,1128,21,SUB-00002743,2024-04-28,,Active,2,12.5000,24,2026-04-18,Marketplace
2744,1129,21,SUB-00002744,2025-05-18,,Active,2,0.0000,12,2026-05-13,Marketplace
2745,1129,2,SUB-00002745,2025-09-15,,Active,2,12.5000,24,2027-09-05,Partner
2746,1129,5,SUB-00002746,2025-09-24,,Active,1,7.5000,36,2028-09-08,Marketplace
2747,1129,17,SUB-00002747,2025-01-05,,Active,5,12.5000,36,2027-12-21,Partner
2748,1130,14,SUB-00002748,2025-07-02,,Active,8,0.0000,24,2027-06-22,Partner
2749,1130,24,SUB-00002749,2025-07-02,,Active,22,0.0000,12,2026-06-27,Direct
2750,1131,9,SUB-00002750,2024-07-11,,Active,2,5.0000,24,2026-07-01,Partner
2751,1131,3,SUB-00002751,2024-06-23,,Active,2,2.5000,12,2025-06-18,Direct
2752,1132,24,SUB-00002752,2025-04-30,,Active,24,5.0000,12,2026-04-25,Direct
2753,1133,17,SUB-00002753,2025-03-26,,Active,1,2.5000,36,2028-03-10,Direct
2754,1134,6,SUB-00002754,2025-01-19,2025-04-22,Cancelled,5,2.5000,36,2028-01-04,Partner
2755,1134,1,SUB-00002755,2025-04-04,,Active,5,2.5000,36,2028-03-19,Marketplace
2756,1134,21,SUB-00002756,2024-08-24,,Active,2,12.5000,36,2027-08-09,Direct
2757,1134,14,SUB-00002757,2024-06-22,,Active,1,12.5000,24,2026-06-12,Partner
2758,1135,9,SUB-00002758,2025-06-03,,Active,3,0.0000,36,2028-05-18,Marketplace
2759,1136,19,SUB-00002759,2025-01-05,,Active,5,5.0000,36,2027-12-21,Partner
2760,1137,9,SUB-00002760,2025-06-11,,Active,1,7.5000,24,2027-06-01,Partner
2761,1137,6,SUB-00002761,2024-08-09,2024-11-15,Cancelled,4,10.0000,36,2027-07-25,Partner
2762,1137,22,SUB-00002762,2024-08-06,,Active,1,10.0000,12,2025-08-01,Marketplace
2763,1137,13,SUB-00002763,2024-08-13,,Active,1,2.5000,12,2025-08-08,Partner
2764,1138,13,SUB-00002764,2024-01-09,,Active,2,0.0000,12,2025-01-03,Partner
2765,1139,2,SUB-00002765,2025-03-03,,Active,2,0.0000,24,2027-02-21,Partner
2766,1140,11,SUB-00002766,2025-08-05,,Active,18,5.0000,36,2028-07-20,Partner
2767,1140,2,SUB-00002767,2025-08-05,,Active,20,0.0000,24,2027-07-26,Partner
2768,1141,5,SUB-00002768,2024-03-27,,Active,1,7.5000,24,2026-03-17,Partner
2769,1141,9,SUB-00002769,2024-11-17,,Active,5,0.0000,36,2027-11-02,Marketplace
2770,1142,9,SUB-00002770,2024-12-23,,Active,5,0.0000,24,2026-12-13,Marketplace
2771,1142,1,SUB-00002771,2024-12-23,2025-09-24,Cancelled,1,7.5000,24,2026-12-13,Marketplace
2772,1142,18,SUB-00002772,2024-12-23,,Active,4,12.5000,36,2027-12-08,Partner
2773,1142,5,SUB-00002773,2024-12-23,,Active,1,5.0000,12,2025-12-18,Direct
2774,1143,16,SUB-00002774,2025-07-13,,Active,9,10.0000,12,2026-07-08,Partner
2775,1143,4,SUB-00002775,2025-07-13,,Paused,10,10.0000,12,2026-07-08,Partner
2776,1143,24,SUB-00002776,2025-07-13,,Active,15,7.5000,12,2026-07-08,Direct
2777,1144,9,SUB-00002777,2025-02-09,,Active,1,0.0000,24,2027-01-30,Direct
2778,1144,21,SUB-00002778,2024-12-05,2025-11-19,Cancelled,1,0.0000,36,2027-11-20,Marketplace
2779,1144,6,SUB-00002779,2025-01-16,,Active,5,7.5000,12,2026-01-11,Marketplace
2780,1145,2,SUB-00002780,2025-08-18,,Active,21,10.0000,12,2026-08-13,Marketplace
2781,1146,5,SUB-00002781,2024-04-13,2024-11-06,Cancelled,2,2.5000,36,2027-03-29,Direct
2782,1146,1,SUB-00002782,2024-06-15,,Active,4,5.0000,24,2026-06-05,Partner
2783,1146,17,SUB-00002783,2025-01-09,,Active,2,5.0000,36,2027-12-25,Marketplace
2784,1147,7,SUB-00002784,2025-07-11,,Active,8,12.5000,12,2026-07-06,Marketplace
2785,1147,19,SUB-00002785,2025-09-01,,Active,24,7.5000,36,2028-08-16,Marketplace
2786,1147,15,SUB-00002786,2025-07-11,,Active,11,5.0000,12,2026-07-06,Partner
2787,1148,22,SUB-00002787,2024-10-23,,Active,4,0.0000,36,2027-10-08,Marketplace
2788,1148,15,SUB-00002788,2025-05-03,,Active,4,2.5000,24,2027-04-23,Partner
2789,1149,9,SUB-00002789,2024-04-24,,Active,1,10.0000,36,2027-04-09,Direct
2790,1150,13,SUB-00002790,2025-03-11,,Active,5,0.0000,36,2028-02-24,Marketplace
2791,1150,5,SUB-00002791,2025-02-05,,Active,5,2.5000,24,2027-01-26,Direct
2792,1150,1,SUB-00002792,2025-06-27,,Active,3,0.0000,24,2027-06-17,Direct
2793,1150,21,SUB-00002793,2025-02-05,,Active,4,12.5000,36,2028-01-21,Direct
2794,1151,15,SUB-00002794,2024-11-17,2025-10-03,Cancelled,15,0.0000,24,2026-11-07,Direct
2795,1151,4,SUB-00002795,2025-01-03,,Active,10,0.0000,24,2026-12-24,Marketplace
2796,1151,23,SUB-00002796,2024-11-27,,Active,7,12.5000,12,2025-11-22,Partner
2797,1152,12,SUB-00002797,2024-12-10,,Active,16,10.0000,36,2027-11-25,Marketplace
2798,1152,15,SUB-00002798,2024-09-28,,Active,1,7.5000,12,2025-09-23,Direct
2799,1152,7,SUB-00002799,2025-04-26,,Active,23,0.0000,36,2028-04-10,Partner
2800,1153,1,SUB-00002800,2025-07-22,,Active,2,10.0000,36,2028-07-06,Partner
2801,1153,21,SUB-00002801,2025-07-07,,Active,4,10.0000,12,2026-07-02,Marketplace
2802,1153,14,SUB-00002802,2024-07-20,,Active,4,10.0000,36,2027-07-05,Direct
2803,1153,9,SUB-00002803,2025-04-23,,Active,4,0.0000,36,2028-04-07,Partner
2804,1154,13,SUB-00002804,2024-11-13,,Active,4,0.0000,36,2027-10-29,Partner
2805,1154,1,SUB-00002805,2025-02-01,2025-12-06,Cancelled,5,12.5000,36,2028-01-17,Marketplace
2806,1154,9,SUB-00002806,2024-11-13,,Paused,1,2.5000,24,2026-11-03,Direct
2807,1155,6,SUB-00002807,2024-08-01,,Active,4,0.0000,24,2026-07-22,Partner
2808,1155,1,SUB-00002808,2025-01-23,,Active,5,0.0000,36,2028-01-08,Direct
2809,1155,21,SUB-00002809,2024-09-26,,Active,5,0.0000,12,2025-09-21,Marketplace
2810,1156,15,SUB-00002810,2024-12-31,,Active,2,0.0000,36,2027-12-16,Direct
2811,1156,10,SUB-00002811,2025-09-09,,Active,5,5.0000,24,2027-08-30,Direct
2812,1156,5,SUB-00002812,2025-05-08,,Active,3,0.0000,24,2027-04-28,Marketplace
2813,1156,17,SUB-00002813,2025-05-05,,Active,3,0.0000,12,2026-04-30,Marketplace
2814,1157,15,SUB-00002814,2025-05-01,,Active,15,2.5000,12,2026-04-26,Direct
2815,1157,12,SUB-00002815,2024-12-26,,Active,20,0.0000,12,2025-12-21,Partner
2816,1158,22,SUB-00002816,2025-07-08,,Active,4,12.5000,12,2026-07-03,Marketplace
2817,1158,18,SUB-00002817,2025-07-08,,Active,4,0.0000,12,2026-07-03,Marketplace
2818,1158,13,SUB-00002818,2025-09-23,2025-12-31,Cancelled,4,10.0000,12,2026-09-18,Marketplace
2819,1159,9,SUB-00002819,2024-07-06,,Active,4,2.5000,36,2027-06-21,Direct
2820,1159,2,SUB-00002820,2024-10-19,,Active,1,12.5000,12,2025-10-14,Direct
2821,1160,21,SUB-00002821,2024-09-11,2025-03-12,Cancelled,4,7.5000,24,2026-09-01,Partner
2822,1161,9,SUB-00002822,2024-11-21,2025-06-06,Cancelled,3,2.5000,12,2025-11-16,Direct
2823,1162,18,SUB-00002823,2025-01-30,,Active,3,2.5000,24,2027-01-20,Partner
2824,1163,23,SUB-00002824,2025-04-17,,Active,15,7.5000,24,2027-04-07,Partner
2825,1164,6,SUB-00002825,2024-04-17,,Active,4,2.5000,36,2027-04-02,Partner
2826,1165,21,SUB-00002826,2024-02-18,,Active,1,5.0000,12,2025-02-12,Marketplace
2827,1165,17,SUB-00002827,2025-09-23,,Active,3,0.0000,12,2026-09-18,Direct
2828,1166,9,SUB-00002828,2025-04-18,,Active,1,0.0000,36,2028-04-02,Marketplace
2829,1166,5,SUB-00002829,2025-04-18,,Active,4,0.0000,36,2028-04-02,Direct
2830,1166,2,SUB-00002830,2025-04-18,2025-12-25,Cancelled,2,0.0000,24,2027-04-08,Marketplace
2831,1166,13,SUB-00002831,2025-04-18,,Active,3,12.5000,24,2027-04-08,Partner
2832,1167,17,SUB-00002832,2025-02-01,,Active,1,5.0000,24,2027-01-22,Direct
2833,1167,1,SUB-00002833,2025-02-01,,Active,5,10.0000,36,2028-01-17,Direct
2834,1167,14,SUB-00002834,2025-02-01,,Active,4,0.0000,36,2028-01-17,Direct
2835,1167,9,SUB-00002835,2025-02-01,,Paused,1,12.5000,24,2027-01-22,Marketplace
2836,1168,18,SUB-00002836,2024-06-23,,Active,11,0.0000,24,2026-06-13,Partner
2837,1168,10,SUB-00002837,2024-10-12,,Active,9,0.0000,36,2027-09-27,Marketplace
2838,1168,3,SUB-00002838,2024-12-20,2025-05-22,Cancelled,8,12.5000,12,2025-12-15,Marketplace
2839,1169,19,SUB-00002839,2024-09-15,,Active,3,0.0000,36,2027-08-31,Partner
2840,1169,9,SUB-00002840,2024-06-02,,Active,5,0.0000,12,2025-05-28,Partner
2841,1169,2,SUB-00002841,2024-09-28,,Active,2,2.5000,12,2025-09-23,Marketplace
2842,1169,14,SUB-00002842,2024-04-17,2024-11-21,Cancelled,1,12.5000,36,2027-04-02,Direct
2843,1170,1,SUB-00002843,2025-01-29,,Active,1,0.0000,36,2028-01-14,Direct
2844,1170,10,SUB-00002844,2025-06-03,,Active,4,0.0000,24,2027-05-24,Marketplace
2845,1170,5,SUB-00002845,2025-03-19,,Active,5,0.0000,24,2027-03-09,Direct
2846,1171,5,SUB-00002846,2024-02-12,,Active,3,0.0000,36,2027-01-27,Partner
2847,1171,23,SUB-00002847,2025-05-11,,Active,4,5.0000,36,2028-04-25,Marketplace
2848,1172,6,SUB-00002848,2024-02-16,,Active,3,12.5000,24,2026-02-05,Marketplace
2849,1173,1,SUB-00002849,2024-06-29,,Active,4,0.0000,36,2027-06-14,Direct
2850,1173,5,SUB-00002850,2025-07-26,2026-04-25,Cancelled,4,0.0000,36,2028-07-10,Direct
2851,1173,10,SUB-00002851,2025-02-11,,Active,3,7.5000,36,2028-01-27,Marketplace
2852,1173,17,SUB-00002852,2024-05-06,,Active,1,10.0000,24,2026-04-26,Marketplace
2853,1174,9,SUB-00002853,2025-07-08,,Active,4,0.0000,24,2027-06-28,Direct
2854,1174,22,SUB-00002854,2025-05-14,,Active,5,0.0000,12,2026-05-09,Direct
2855,1174,1,SUB-00002855,2025-07-16,,Active,5,12.5000,12,2026-07-11,Marketplace
2856,1174,18,SUB-00002856,2025-07-26,,Active,5,2.5000,24,2027-07-16,Marketplace
2857,1175,23,SUB-00002857,2024-01-05,,Active,17,5.0000,24,2025-12-25,Direct
2858,1175,3,SUB-00002858,2024-01-06,,Active,11,10.0000,24,2025-12-26,Direct
2859,1175,7,SUB-00002859,2025-01-28,,Active,8,12.5000,24,2027-01-18,Partner
2860,1176,21,SUB-00002860,2025-01-05,,Active,3,12.5000,36,2027-12-21,Direct
2861,1177,5,SUB-00002861,2025-08-02,,Active,2,0.0000,24,2027-07-23,Marketplace
2862,1177,2,SUB-00002862,2025-08-02,,Active,4,7.5000,36,2028-07-17,Partner
2863,1178,18,SUB-00002863,2024-10-16,,Paused,6,0.0000,12,2025-10-11,Marketplace
2864,1178,6,SUB-00002864,2024-12-18,,Paused,23,0.0000,24,2026-12-08,Marketplace
2865,1178,2,SUB-00002865,2024-09-05,,Active,3,0.0000,12,2025-08-31,Partner
2866,1178,11,SUB-00002866,2025-01-05,,Active,24,0.0000,12,2025-12-31,Marketplace
2867,1179,21,SUB-00002867,2024-04-04,,Paused,1,12.5000,24,2026-03-25,Partner
2868,1179,9,SUB-00002868,2024-03-10,,Active,2,2.5000,24,2026-02-28,Direct
2869,1179,17,SUB-00002869,2025-07-29,,Active,4,2.5000,36,2028-07-13,Marketplace
2870,1180,20,SUB-00002870,2025-06-09,,Active,20,0.0000,36,2028-05-24,Partner
2871,1180,8,SUB-00002871,2025-06-09,,Active,4,2.5000,12,2026-06-04,Partner
2872,1180,11,SUB-00002872,2025-06-09,,Active,8,10.0000,36,2028-05-24,Partner
2873,1180,16,SUB-00002873,2025-06-09,,Active,3,5.0000,24,2027-05-30,Marketplace
2874,1181,10,SUB-00002874,2025-05-22,,Active,5,7.5000,36,2028-05-06,Direct
2875,1181,2,SUB-00002875,2025-06-30,,Active,4,2.5000,24,2027-06-20,Direct
2876,1181,15,SUB-00002876,2025-05-22,,Active,2,2.5000,24,2027-05-12,Marketplace
2877,1182,2,SUB-00002877,2024-05-28,2024-11-12,Cancelled,16,0.0000,24,2026-05-18,Partner
2878,1182,22,SUB-00002878,2025-03-21,,Active,2,12.5000,24,2027-03-11,Marketplace
2879,1183,13,SUB-00002879,2024-11-18,,Active,4,2.5000,24,2026-11-08,Partner
2880,1183,17,SUB-00002880,2024-07-17,2025-07-11,Cancelled,2,2.5000,36,2027-07-02,Direct
2881,1184,17,SUB-00002881,2025-08-17,,Active,1,12.5000,36,2028-08-01,Partner
2882,1185,1,SUB-00002882,2024-02-19,,Active,4,2.5000,36,2027-02-03,Partner
2883,1186,17,SUB-00002883,2025-02-02,,Active,1,0.0000,24,2027-01-23,Partner
2884,1186,6,SUB-00002884,2025-05-13,2025-11-02,Cancelled,3,0.0000,36,2028-04-27,Marketplace
2885,1186,2,SUB-00002885,2025-03-08,,Active,5,0.0000,36,2028-02-21,Direct
2886,1186,21,SUB-00002886,2025-03-29,,Active,1,2.5000,12,2026-03-24,Partner
2887,1187,11,SUB-00002887,2025-06-27,,Active,9,2.5000,24,2027-06-17,Direct
2888,1188,23,SUB-00002888,2025-04-13,,Active,6,0.0000,36,2028-03-28,Direct
2889,1188,14,SUB-00002889,2025-03-08,,Active,11,12.5000,36,2028-02-21,Marketplace
2890,1188,19,SUB-00002890,2025-07-23,,Active,17,0.0000,12,2026-07-18,Marketplace
2891,1189,3,SUB-00002891,2024-07-29,,Active,17,12.5000,24,2026-07-19,Direct
2892,1189,14,SUB-00002892,2025-05-13,,Active,21,12.5000,36,2028-04-27,Direct
2893,1189,7,SUB-00002893,2025-05-04,,Active,9,12.5000,36,2028-04-18,Marketplace
2894,1190,8,SUB-00002894,2024-04-23,,Active,8,0.0000,24,2026-04-13,Partner
2895,1190,19,SUB-00002895,2025-03-21,2025-11-24,Cancelled,1,12.5000,12,2026-03-16,Marketplace
2896,1190,2,SUB-00002896,2024-04-27,,Active,13,0.0000,24,2026-04-17,Direct
2897,1191,12,SUB-00002897,2024-09-18,,Active,10,0.0000,24,2026-09-08,Partner
2898,1191,20,SUB-00002898,2024-09-18,,Active,15,0.0000,36,2027-09-03,Direct
2899,1191,16,SUB-00002899,2024-09-18,,Active,25,5.0000,24,2026-09-08,Direct
2900,1191,23,SUB-00002900,2024-09-18,,Active,7,2.5000,36,2027-09-03,Marketplace
2901,1192,8,SUB-00002901,2024-09-08,,Active,21,10.0000,24,2026-08-29,Direct
2902,1192,4,SUB-00002902,2024-09-08,,Active,21,0.0000,24,2026-08-29,Marketplace
2903,1193,21,SUB-00002903,2024-11-08,,Active,2,7.5000,36,2027-10-24,Direct
2904,1193,1,SUB-00002904,2024-06-01,,Active,4,0.0000,24,2026-05-22,Marketplace
2905,1193,6,SUB-00002905,2025-08-03,2025-12-25,Cancelled,4,10.0000,12,2026-07-29,Partner
2906,1194,4,SUB-00002906,2024-02-25,,Active,9,10.0000,12,2025-02-19,Direct
2907,1194,12,SUB-00002907,2024-01-05,,Active,5,7.5000,36,2026-12-20,Marketplace
2908,1194,16,SUB-00002908,2024-02-27,,Active,4,10.0000,24,2026-02-16,Partner
2909,1195,3,SUB-00002909,2025-04-03,,Active,13,0.0000,12,2026-03-29,Direct
2910,1195,15,SUB-00002910,2024-01-01,,Paused,1,10.0000,36,2026-12-16,Partner
2911,1195,18,SUB-00002911,2024-09-08,,Active,25,10.0000,24,2026-08-29,Partner
2912,1196,4,SUB-00002912,2025-06-24,,Active,22,5.0000,12,2026-06-19,Direct
2913,1196,11,SUB-00002913,2025-06-24,,Active,7,12.5000,24,2027-06-14,Partner
2914,1197,9,SUB-00002914,2025-07-31,,Active,1,7.5000,36,2028-07-15,Partner
2915,1197,5,SUB-00002915,2024-11-08,,Active,2,0.0000,12,2025-11-03,Marketplace
2916,1197,21,SUB-00002916,2024-11-08,,Active,2,0.0000,24,2026-10-29,Marketplace
2917,1198,13,SUB-00002917,2024-10-16,2025-09-12,Cancelled,4,0.0000,36,2027-10-01,Partner
2918,1198,21,SUB-00002918,2025-05-07,,Active,5,2.5000,12,2026-05-02,Marketplace
2919,1198,18,SUB-00002919,2025-04-06,,Active,1,0.0000,36,2028-03-21,Direct
2920,1199,17,SUB-00002920,2025-06-04,,Active,4,5.0000,12,2026-05-30,Direct
2921,1199,13,SUB-00002921,2024-12-30,,Active,1,0.0000,36,2027-12-15,Partner
2922,1199,9,SUB-00002922,2025-01-07,,Active,3,5.0000,24,2026-12-28,Direct
2923,1199,5,SUB-00002923,2024-04-29,,Active,3,2.5000,36,2027-04-14,Partner
2924,1200,17,SUB-00002924,2024-04-01,,Active,2,7.5000,24,2026-03-22,Marketplace
2925,1200,13,SUB-00002925,2025-07-06,,Active,3,0.0000,36,2028-06-20,Marketplace
2926,1200,5,SUB-00002926,2025-06-19,2025-11-07,Cancelled,1,0.0000,12,2026-06-14,Partner
2927,1201,11,SUB-00002927,2024-09-19,,Active,17,2.5000,24,2026-09-09,Partner
2928,1201,19,SUB-00002928,2024-02-29,,Active,20,7.5000,24,2026-02-18,Marketplace
2929,1201,7,SUB-00002929,2025-01-29,,Active,6,5.0000,36,2028-01-14,Marketplace
2930,1202,5,SUB-00002930,2024-10-31,,Active,4,0.0000,24,2026-10-21,Partner
2931,1202,17,SUB-00002931,2025-09-10,,Active,2,2.5000,36,2028-08-25,Marketplace
2932,1203,20,SUB-00002932,2025-04-16,,Active,4,2.5000,36,2028-03-31,Marketplace
2933,1203,24,SUB-00002933,2025-04-16,,Active,1,0.0000,24,2027-04-06,Partner
2934,1203,12,SUB-00002934,2025-09-09,,Active,10,12.5000,36,2028-08-24,Marketplace
2935,1203,8,SUB-00002935,2025-04-16,,Active,3,12.5000,36,2028-03-31,Marketplace
2936,1204,21,SUB-00002936,2024-11-01,,Active,1,10.0000,24,2026-10-22,Marketplace
2937,1204,9,SUB-00002937,2024-02-21,,Paused,1,0.0000,12,2025-02-15,Direct
2938,1205,17,SUB-00002938,2025-04-20,,Active,2,7.5000,12,2026-04-15,Direct
2939,1205,13,SUB-00002939,2024-07-16,,Paused,2,12.5000,12,2025-07-11,Partner
2940,1205,23,SUB-00002940,2025-08-12,,Active,4,5.0000,36,2028-07-27,Marketplace
2941,1205,2,SUB-00002941,2025-02-08,,Active,2,0.0000,36,2028-01-24,Direct
2942,1206,17,SUB-00002942,2025-05-18,,Paused,3,12.5000,12,2026-05-13,Marketplace
2943,1206,9,SUB-00002943,2024-09-14,,Active,1,10.0000,36,2027-08-30,Marketplace
2944,1206,5,SUB-00002944,2024-09-26,,Active,5,0.0000,36,2027-09-11,Partner
2945,1207,14,SUB-00002945,2024-08-22,,Active,1,12.5000,36,2027-08-07,Direct
2946,1207,9,SUB-00002946,2024-03-31,,Active,2,0.0000,36,2027-03-16,Marketplace
2947,1207,1,SUB-00002947,2025-05-03,,Active,3,10.0000,24,2027-04-23,Partner
2948,1207,19,SUB-00002948,2025-04-15,,Paused,1,7.5000,36,2028-03-30,Direct
2949,1208,3,SUB-00002949,2024-07-08,,Active,13,5.0000,24,2026-06-28,Partner
2950,1208,16,SUB-00002950,2025-04-13,,Active,16,12.5000,12,2026-04-08,Partner
2951,1208,7,SUB-00002951,2025-03-19,,Paused,25,0.0000,36,2028-03-03,Direct
2952,1209,22,SUB-00002952,2024-07-09,,Active,1,10.0000,12,2025-07-04,Direct
2953,1209,15,SUB-00002953,2024-08-13,,Active,10,0.0000,12,2025-08-08,Marketplace
2954,1210,23,SUB-00002954,2025-03-03,,Active,5,10.0000,12,2026-02-26,Direct
2955,1211,4,SUB-00002955,2025-03-18,,Active,8,10.0000,24,2027-03-08,Partner
2956,1211,15,SUB-00002956,2024-05-01,,Active,21,12.5000,12,2025-04-26,Partner
2957,1211,8,SUB-00002957,2025-08-31,,Active,2,10.0000,36,2028-08-15,Marketplace
2958,1212,3,SUB-00002958,2024-07-21,,Active,8,0.0000,12,2025-07-16,Marketplace
2959,1213,13,SUB-00002959,2025-07-30,,Active,3,2.5000,36,2028-07-14,Partner
2960,1213,21,SUB-00002960,2025-06-02,,Active,5,0.0000,12,2026-05-28,Marketplace
2961,1213,1,SUB-00002961,2025-06-02,,Active,3,0.0000,24,2027-05-23,Direct
2962,1213,10,SUB-00002962,2025-06-02,,Active,3,10.0000,12,2026-05-28,Partner
2963,1214,17,SUB-00002963,2024-08-28,,Active,5,0.0000,24,2026-08-18,Marketplace
2964,1215,3,SUB-00002964,2025-08-04,,Active,7,0.0000,24,2027-07-25,Partner
2965,1215,20,SUB-00002965,2025-07-05,,Active,21,0.0000,12,2026-06-30,Partner
2966,1216,15,SUB-00002966,2025-08-17,2026-06-28,Cancelled,20,0.0000,12,2026-08-12,Partner
2967,1217,2,SUB-00002967,2024-12-21,,Active,1,2.5000,36,2027-12-06,Marketplace
2968,1217,21,SUB-00002968,2025-08-01,,Active,1,0.0000,12,2026-07-27,Partner
2969,1217,6,SUB-00002969,2025-09-30,,Active,1,10.0000,36,2028-09-14,Marketplace
2970,1217,9,SUB-00002970,2025-03-15,,Active,1,0.0000,36,2028-02-28,Partner
2971,1218,7,SUB-00002971,2024-04-26,,Active,18,0.0000,24,2026-04-16,Partner
2972,1218,23,SUB-00002972,2024-06-06,,Paused,20,12.5000,24,2026-05-27,Partner
2973,1218,19,SUB-00002973,2024-06-29,,Paused,2,2.5000,24,2026-06-19,Direct
2974,1218,2,SUB-00002974,2025-04-03,,Active,6,0.0000,24,2027-03-24,Marketplace
2975,1219,13,SUB-00002975,2025-08-01,,Active,5,7.5000,36,2028-07-16,Marketplace
2976,1219,2,SUB-00002976,2025-09-05,2025-12-09,Cancelled,2,10.0000,36,2028-08-20,Direct
2977,1219,9,SUB-00002977,2025-08-01,,Active,5,7.5000,24,2027-07-22,Marketplace
2978,1220,18,SUB-00002978,2024-06-25,,Active,3,5.0000,12,2025-06-20,Direct
2979,1220,2,SUB-00002979,2024-09-03,,Active,3,7.5000,36,2027-08-19,Partner
2980,1220,13,SUB-00002980,2024-04-15,,Active,3,7.5000,12,2025-04-10,Direct
2981,1221,10,SUB-00002981,2024-04-01,,Active,2,0.0000,36,2027-03-17,Partner
2982,1221,5,SUB-00002982,2024-08-13,,Active,2,0.0000,12,2025-08-08,Marketplace
2983,1222,20,SUB-00002983,2025-03-18,,Active,1,12.5000,24,2027-03-08,Direct
2984,1222,4,SUB-00002984,2025-03-06,,Active,25,7.5000,36,2028-02-19,Marketplace
2985,1223,19,SUB-00002985,2024-10-26,,Active,2,10.0000,12,2025-10-21,Direct
