PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentMethod,PaymentStatus,Amount,ReferenceNumber,ProcessorName
33975,35194,1435,2026-02-24,ACH,Settled,187.8379,PAY-000033975,Stripe
33976,35195,1435,2026-04-30,Card,Settled,39.4451,PAY-000033976,Manual
33977,35196,1435,2026-05-30,Wire,Settled,89.5189,PAY-000033977,Stripe
33978,35197,1435,2025-06-15,Check,Settled,40.8485,PAY-000033978,Manual
33979,35198,1435,2025-07-19,Check,Settled,7.3963,PAY-000033979,Stripe
33980,35198,1435,2025-07-05,Card,Settled,9.0518,PAY-000033980,Manual
33981,35200,1435,2025-09-05,ACH,Settled,40.0250,PAY-000033981,Manual
33982,35201,1435,2025-10-18,ACH,Settled,32.2723,PAY-000033982,Fiserv
33983,35202,1435,2025-11-29,Wire,Settled,44.1120,PAY-000033983,Fiserv
33984,35203,1435,2025-12-15,Wire,Settled,22.7088,PAY-000033984,Fiserv
33985,35204,1435,2026-01-29,Check,Settled,35.6360,PAY-000033985,Stripe
33986,35205,1435,2026-02-05,Wire,Settled,11.6602,PAY-000033986,Fiserv
33987,35205,1435,2026-03-02,Card,Settled,4.3787,PAY-000033987,Fiserv
33988,35205,1435,2026-02-21,Wire,Settled,2.7379,PAY-000033988,Adyen
33989,35206,1435,2026-04-23,ACH,Settled,21.0751,PAY-000033989,Adyen
33990,35207,1435,2026-05-30,Card,Settled,32.8855,PAY-000033990,Stripe
33991,35208,1435,2025-06-15,Card,Settled,216.2163,PAY-000033991,Adyen
33992,35208,1435,2025-06-02,ACH,Settled,337.4149,PAY-000033992,Stripe
33993,35209,1435,2025-07-11,ACH,Settled,744.9430,PAY-000033993,Stripe
33994,35210,1435,2025-08-10,ACH,Settled,735.4470,PAY-000033994,Adyen
33995,35211,1435,2025-09-15,ACH,Settled,727.0974,PAY-000033995,Stripe
33996,35212,1435,2025-10-22,Card,Settled,100.2847,PAY-000033996,Adyen
33997,35212,1435,2025-10-30,ACH,Settled,394.3505,PAY-000033997,Stripe
33998,35213,1435,2025-11-18,Wire,Settled,734.0125,PAY-000033998,Fiserv
33999,35214,1435,2025-12-21,Card,Settled,536.0738,PAY-000033999,Fiserv
34000,35215,1435,2026-01-30,Wire,Settled,726.9344,PAY-000034000,Manual
34001,35217,1435,2026-04-23,ACH,Settled,744.8475,PAY-000034001,Adyen
34002,35218,1435,2026-05-22,Card,Settled,734.7698,PAY-000034002,Fiserv
34003,35219,1435,2025-08-21,Wire,Settled,1401.5979,PAY-000034003,Adyen
34004,35220,1435,2025-09-08,Check,Settled,2200.5242,PAY-000034004,Manual
34005,35221,1435,2025-10-13,Wire,Settled,2682.3740,PAY-000034005,Fiserv
34006,35222,1435,2025-11-08,ACH,Settled,415.3168,PAY-000034006,Adyen
34007,35222,1435,2025-11-19,Check,Settled,463.4660,PAY-000034007,Fiserv
34008,35222,1435,2025-11-30,Card,Settled,308.1153,PAY-000034008,Stripe
34009,35224,1435,2026-01-05,Wire,Settled,2537.0411,PAY-000034009,Manual
34010,35225,1435,2026-03-02,ACH,Settled,2744.1730,PAY-000034010,Fiserv
34011,35226,1435,2026-04-08,Card,Settled,799.2907,PAY-000034011,Fiserv
34012,35226,1435,2026-04-02,Check,Settled,648.2904,PAY-000034012,Stripe
34013,35226,1435,2026-04-30,ACH,Settled,401.7188,PAY-000034013,Adyen
34014,35227,1435,2026-05-01,Card,Settled,2268.1791,PAY-000034014,Stripe
34015,35270,1437,2025-06-28,ACH,Settled,1314.3576,PAY-000034015,Fiserv
34016,35271,1437,2025-07-05,Check,Settled,594.6426,PAY-000034016,Adyen
34017,35272,1437,2025-08-07,Wire,Settled,1049.5664,PAY-000034017,Fiserv
34018,35273,1437,2025-09-12,ACH,Settled,1030.0900,PAY-000034018,Manual
34019,35274,1437,2025-10-20,Check,Settled,1454.6707,PAY-000034019,Stripe
34020,35275,1437,2025-11-30,Card,Settled,1194.8116,PAY-000034020,Adyen
34021,35276,1437,2025-12-30,Check,Settled,1346.4339,PAY-000034021,Fiserv
34022,35277,1437,2026-01-01,Wire,Settled,1331.6334,PAY-000034022,Fiserv
34023,35278,1437,2026-02-28,Wire,Settled,1101.2275,PAY-000034023,Stripe
34024,35279,1437,2026-04-02,Card,Settled,1451.0356,PAY-000034024,Fiserv
34025,35281,1437,2025-07-08,Wire,Settled,4327.1158,PAY-000034025,Stripe
34026,35282,1437,2025-08-05,Card,Settled,1695.5809,PAY-000034026,Stripe
34027,35283,1437,2025-09-23,Wire,Settled,4635.8891,PAY-000034027,Fiserv
34028,35284,1437,2025-10-29,Wire,Settled,2846.6789,PAY-000034028,Stripe
34029,35285,1437,2025-11-01,ACH,Settled,1304.8927,PAY-000034029,Fiserv
34030,35286,1437,2025-12-24,Check,Settled,939.3639,PAY-000034030,Manual
34031,35286,1437,2025-12-30,Card,Settled,667.3993,PAY-000034031,Fiserv
34032,35286,1437,2025-12-26,Card,Settled,1988.4298,PAY-000034032,Fiserv
34033,35287,1437,2026-01-08,Wire,Settled,3970.6105,PAY-000034033,Adyen
34034,35288,1437,2026-02-25,Card,Settled,4518.7232,PAY-000034034,Stripe
34035,35290,1437,2026-05-30,Wire,Settled,3226.3199,PAY-000034035,Manual
34036,35291,1437,2025-06-28,Card,Settled,5007.2625,PAY-000034036,Stripe
34037,35292,1437,2025-07-16,ACH,Settled,1142.0085,PAY-000034037,Adyen
34038,35292,1437,2025-07-27,Wire,Settled,766.5191,PAY-000034038,Fiserv
34039,35292,1437,2025-07-24,Wire,Settled,1416.0090,PAY-000034039,Adyen
34040,35293,1437,2025-08-08,Check,Settled,5730.7289,PAY-000034040,Fiserv
34041,35294,1437,2025-09-18,Wire,Settled,2483.2692,PAY-000034041,Adyen
34042,35294,1437,2025-09-22,ACH,Settled,2262.9593,PAY-000034042,Adyen
34043,35295,1437,2025-10-30,Wire,Settled,5977.6933,PAY-000034043,Adyen
34044,35296,1437,2025-11-07,ACH,Settled,1769.2276,PAY-000034044,Stripe
34045,35296,1437,2025-11-07,Wire,Settled,1666.1410,PAY-000034045,Manual
34046,35297,1437,2025-12-26,Check,Settled,6322.4985,PAY-000034046,Fiserv
34047,35298,1437,2026-01-08,Wire,Settled,7183.3071,PAY-000034047,Fiserv
34048,35299,1437,2026-03-02,Card,Settled,5995.1227,PAY-000034048,Adyen
34049,35300,1437,2026-04-12,Check,Settled,6885.1691,PAY-000034049,Adyen
34050,35313,1439,2025-06-05,Card,Settled,171.1006,PAY-000034050,Stripe
34051,35314,1439,2025-07-09,Card,Settled,112.8950,PAY-000034051,Fiserv
34052,35315,1439,2025-08-26,Check,Settled,20.3550,PAY-000034052,Manual
34053,35315,1439,2025-08-19,Card,Settled,22.8512,PAY-000034053,Fiserv
34054,35315,1439,2025-08-28,Check,Settled,25.7032,PAY-000034054,Adyen
34055,35316,1439,2025-09-30,ACH,Settled,139.2092,PAY-000034055,Adyen
34056,35317,1439,2025-10-21,Check,Settled,191.5333,PAY-000034056,Adyen
34057,35318,1439,2025-11-23,Card,Settled,155.3528,PAY-000034057,Fiserv
34058,35319,1439,2025-12-17,Card,Settled,97.9581,PAY-000034058,Fiserv
34059,35320,1439,2026-01-30,Wire,Settled,55.0422,PAY-000034059,Fiserv
34060,35321,1439,2026-02-11,ACH,Settled,113.3978,PAY-000034060,Adyen
34061,35322,1439,2026-04-12,Check,Settled,37.4903,PAY-000034061,Stripe
34062,35322,1439,2026-04-03,Card,Settled,44.4636,PAY-000034062,Stripe
34063,35322,1439,2026-04-30,Check,Settled,78.6254,PAY-000034063,Fiserv
34064,35323,1439,2026-05-07,ACH,Settled,86.1911,PAY-000034064,Stripe
34065,35324,1439,2025-06-17,ACH,Settled,895.7467,PAY-000034065,Adyen
34066,35325,1439,2025-07-23,Check,Settled,901.1443,PAY-000034066,Stripe
34067,35326,1439,2025-08-14,Check,Settled,669.7878,PAY-000034067,Adyen
34068,35327,1439,2025-09-30,Check,Settled,896.6751,PAY-000034068,Stripe
34069,35328,1439,2025-10-23,Wire,Settled,902.4889,PAY-000034069,Stripe
34070,35329,1439,2025-11-22,Card,Settled,901.5020,PAY-000034070,Manual
34071,35330,1439,2025-12-05,ACH,Settled,895.4556,PAY-000034071,Adyen
34072,35331,1439,2026-01-06,Wire,Settled,909.7189,PAY-000034072,Adyen
34073,35332,1439,2026-02-17,Wire,Settled,897.4785,PAY-000034073,Adyen
34074,35333,1439,2026-04-27,Card,Settled,900.7565,PAY-000034074,Manual
34075,35334,1439,2026-05-11,Wire,Settled,899.3310,PAY-000034075,Fiserv
34076,35335,1439,2025-09-02,Check,Settled,36.2940,PAY-000034076,Adyen
34077,35336,1439,2025-10-23,Wire,Settled,53.0100,PAY-000034077,Stripe
34078,35337,1439,2025-11-07,ACH,Settled,53.8386,PAY-000034078,Fiserv
34079,35339,1439,2026-01-11,Check,Settled,61.6284,PAY-000034079,Fiserv
34080,35341,1439,2026-04-18,Card,Settled,64.2628,PAY-000034080,Fiserv
34081,35342,1439,2026-05-08,Check,Settled,68.8885,PAY-000034081,Stripe
34082,35343,1440,2025-09-03,Card,Settled,81.0209,PAY-000034082,Adyen
34083,35345,1440,2025-11-14,Wire,Settled,101.7867,PAY-000034083,Adyen
34084,35346,1440,2025-12-18,ACH,Settled,72.3848,PAY-000034084,Manual
34085,35347,1440,2026-01-25,Check,Settled,100.5132,PAY-000034085,Manual
34086,35350,1440,2026-05-18,ACH,Settled,103.6795,PAY-000034086,Fiserv
34087,35351,1440,2025-09-25,ACH,Settled,31.2439,PAY-000034087,Stripe
34088,35352,1440,2025-10-29,Wire,Settled,18.5319,PAY-000034088,Stripe
34089,35353,1440,2025-11-22,ACH,Settled,30.0473,PAY-000034089,Fiserv
34090,35354,1440,2025-12-09,Check,Settled,17.7105,PAY-000034090,Stripe
34091,35355,1440,2026-01-13,Wire,Settled,22.2050,PAY-000034091,Adyen
34092,35356,1440,2026-02-09,ACH,Settled,10.2739,PAY-000034092,Fiserv
34093,35357,1440,2026-04-10,ACH,Settled,28.6829,PAY-000034093,Fiserv
34094,35358,1440,2026-05-17,Wire,Settled,19.7700,PAY-000034094,Fiserv
34095,35359,1440,2025-09-28,Card,Settled,34.7728,PAY-000034095,Adyen
34096,35360,1440,2025-10-26,Card,Settled,43.5575,PAY-000034096,Adyen
34097,35361,1440,2025-11-16,Check,Settled,10.5952,PAY-000034097,Stripe
34098,35361,1440,2025-11-02,Card,Settled,8.8350,PAY-000034098,Stripe
34099,35361,1440,2025-11-30,Card,Settled,8.8172,PAY-000034099,Adyen
34100,35362,1440,2025-12-27,Wire,Settled,22.7444,PAY-000034100,Adyen
34101,35363,1440,2026-01-30,Wire,Settled,43.2068,PAY-000034101,Stripe
34102,35364,1440,2026-03-02,Card,Settled,22.4198,PAY-000034102,Adyen
34103,35365,1440,2026-04-19,Check,Settled,9.3177,PAY-000034103,Adyen
34104,35365,1440,2026-04-25,Check,Settled,7.0081,PAY-000034104,Stripe
34105,35366,1440,2026-05-06,ACH,Settled,40.5515,PAY-000034105,Stripe
34106,35367,1440,2025-09-23,Wire,Settled,249.6062,PAY-000034106,Manual
34107,35368,1440,2025-10-30,ACH,Settled,230.1631,PAY-000034107,Stripe
34108,35369,1440,2025-11-30,Wire,Settled,208.3213,PAY-000034108,Stripe
34109,35370,1440,2025-12-27,Card,Settled,90.8486,PAY-000034109,Manual
34110,35370,1440,2025-12-09,Wire,Settled,45.7848,PAY-000034110,Manual
34111,35371,1440,2026-01-14,ACH,Settled,65.7075,PAY-000034111,Manual
34112,35371,1440,2026-01-09,Check,Settled,52.2692,PAY-000034112,Adyen
34113,35371,1440,2026-01-15,Wire,Settled,41.8646,PAY-000034113,Manual
34114,35372,1440,2026-02-26,Wire,Settled,109.7840,PAY-000034114,Adyen
34115,35372,1440,2026-02-03,Wire,Settled,56.7360,PAY-000034115,Fiserv
34116,35374,1440,2026-05-08,ACH,Settled,238.2661,PAY-000034116,Fiserv
34117,35376,1441,2025-07-30,Check,Settled,1147.6563,PAY-000034117,Adyen
34118,35377,1441,2025-08-16,Check,Settled,1141.0799,PAY-000034118,Adyen
34119,35378,1441,2025-09-04,ACH,Settled,1150.8357,PAY-000034119,Stripe
34120,35379,1441,2025-10-28,ACH,Settled,1140.7489,PAY-000034120,Fiserv
34121,35380,1441,2025-11-30,Check,Settled,1158.1771,PAY-000034121,Adyen
34122,35381,1441,2025-12-11,ACH,Settled,1159.5767,PAY-000034122,Manual
34123,35382,1441,2026-01-21,Wire,Settled,1141.9450,PAY-000034123,Adyen
34124,35383,1441,2026-03-01,ACH,Settled,1152.6933,PAY-000034124,Stripe
34125,35384,1441,2026-04-06,ACH,Settled,1155.1766,PAY-000034125,Adyen
34126,35386,1441,2025-06-23,Wire,Settled,57.6119,PAY-000034126,Stripe
34127,35387,1441,2025-07-03,Card,Settled,12.3505,PAY-000034127,Manual
34128,35387,1441,2025-07-08,ACH,Settled,32.2910,PAY-000034128,Fiserv
34129,35388,1441,2025-08-08,Check,Settled,56.5313,PAY-000034129,Stripe
34130,35389,1441,2025-09-20,Wire,Settled,64.5117,PAY-000034130,Adyen
34131,35390,1441,2025-10-30,Check,Settled,14.3732,PAY-000034131,Fiserv
34132,35390,1441,2025-10-23,Card,Settled,7.4567,PAY-000034132,Manual
34133,35390,1441,2025-10-24,Card,Settled,3.8141,PAY-000034133,Fiserv
34134,35391,1441,2025-11-29,ACH,Settled,12.0236,PAY-000034134,Stripe
34135,35391,1441,2025-11-04,ACH,Settled,2.6479,PAY-000034135,Fiserv
34136,35391,1441,2025-11-14,Wire,Settled,8.9009,PAY-000034136,Stripe
34137,35392,1441,2025-12-17,ACH,Settled,56.0090,PAY-000034137,Adyen
34138,35393,1441,2026-01-26,Check,Settled,28.6950,PAY-000034138,Manual
34139,35393,1441,2026-01-01,Check,Settled,9.4113,PAY-000034139,Adyen
34140,35393,1441,2026-01-18,Card,Settled,12.0382,PAY-000034140,Manual
34141,35394,1441,2026-02-04,ACH,Settled,59.2136,PAY-000034141,Stripe
34142,35395,1441,2026-04-04,Wire,Settled,59.8901,PAY-000034142,Adyen
34143,35397,1441,2025-06-30,Wire,Settled,16.9405,PAY-000034143,Manual
34144,35398,1441,2025-07-28,Card,Settled,32.5533,PAY-000034144,Fiserv
34145,35400,1441,2025-09-30,ACH,Settled,26.6484,PAY-000034145,Manual
34146,35401,1441,2025-10-12,Wire,Settled,22.3759,PAY-000034146,Adyen
34147,35402,1441,2025-11-05,Wire,Settled,5.9840,PAY-000034147,Stripe
34148,35402,1441,2025-11-06,Wire,Settled,10.1687,PAY-000034148,Manual
34149,35403,1441,2025-12-24,Card,Settled,24.8554,PAY-000034149,Fiserv
34150,35405,1441,2026-02-16,Wire,Settled,5.3915,PAY-000034150,Stripe
34151,35405,1441,2026-03-02,Wire,Settled,5.4122,PAY-000034151,Adyen
34152,35405,1441,2026-02-21,Check,Settled,6.1294,PAY-000034152,Stripe
34153,35406,1441,2026-04-30,Card,Settled,24.0850,PAY-000034153,Stripe
34154,35407,1441,2026-05-04,Wire,Settled,37.4660,PAY-000034154,Adyen
34155,35409,1442,2025-07-15,Check,Settled,44.5366,PAY-000034155,Fiserv
34156,35410,1442,2025-08-02,Check,Settled,25.9836,PAY-000034156,Adyen
34157,35411,1442,2025-09-24,Card,Settled,24.5184,PAY-000034157,Fiserv
34158,35412,1442,2025-10-30,Check,Settled,33.2502,PAY-000034158,Fiserv
34159,35413,1442,2025-11-13,Card,Settled,18.2556,PAY-000034159,Stripe
34160,35414,1442,2025-12-02,ACH,Settled,5.9516,PAY-000034160,Manual
34161,35414,1442,2025-12-16,Check,Settled,2.1667,PAY-000034161,Stripe
34162,35414,1442,2025-12-13,Card,Settled,1.2177,PAY-000034162,Fiserv
34163,35415,1442,2026-01-26,Wire,Settled,6.1835,PAY-000034163,Adyen
34164,35415,1442,2026-01-22,Wire,Settled,6.5331,PAY-000034164,Adyen
34165,35415,1442,2026-01-26,Check,Settled,7.0404,PAY-000034165,Manual
34166,35416,1442,2026-02-20,Card,Settled,36.0034,PAY-000034166,Adyen
34167,35417,1442,2026-04-10,Check,Settled,29.3094,PAY-000034167,Manual
34168,35418,1442,2026-05-20,ACH,Settled,3.8236,PAY-000034168,Fiserv
34169,35418,1442,2026-05-29,Wire,Settled,7.7060,PAY-000034169,Manual
34170,35418,1442,2026-05-02,Check,Settled,3.9495,PAY-000034170,Fiserv
34171,35420,1442,2025-07-18,ACH,Settled,139.1414,PAY-000034171,Adyen
34172,35420,1442,2025-07-16,Check,Settled,79.0143,PAY-000034172,Stripe
34173,35420,1442,2025-07-15,Card,Settled,134.2163,PAY-000034173,Adyen
34174,35421,1442,2025-08-01,Check,Settled,77.8738,PAY-000034174,Stripe
34175,35421,1442,2025-08-04,Wire,Settled,142.8207,PAY-000034175,Fiserv
34176,35421,1442,2025-08-04,Check,Settled,146.9865,PAY-000034176,Stripe
34177,35423,1442,2025-10-05,Wire,Settled,682.4673,PAY-000034177,Fiserv
34178,35424,1442,2025-11-27,ACH,Settled,669.4807,PAY-000034178,Manual
34179,35425,1442,2025-12-07,Card,Settled,653.0614,PAY-000034179,Fiserv
34180,35426,1442,2026-01-14,Card,Settled,674.7627,PAY-000034180,Manual
34181,35428,1442,2026-04-17,ACH,Settled,676.8035,PAY-000034181,Stripe
34182,35429,1442,2026-05-17,ACH,Settled,685.9901,PAY-000034182,Manual
34183,35430,1443,2025-06-15,Check,Settled,7900.1803,PAY-000034183,Adyen
34184,35430,1443,2025-06-05,Check,Settled,2298.5132,PAY-000034184,Fiserv
34185,35430,1443,2025-06-30,ACH,Settled,9106.4453,PAY-000034185,Adyen
34186,35431,1443,2025-07-30,Wire,Settled,66790.4687,PAY-000034186,Stripe
34187,35432,1443,2025-08-30,Check,Settled,12560.6650,PAY-000034187,Manual
34188,35432,1443,2025-08-05,Card,Settled,5980.4022,PAY-000034188,Fiserv
34189,35432,1443,2025-08-13,Wire,Settled,4065.6940,PAY-000034189,Adyen
34190,35433,1443,2025-09-30,Check,Settled,68001.3836,PAY-000034190,Adyen
34191,35434,1443,2025-10-23,Check,Settled,48670.8298,PAY-000034191,Stripe
34192,35435,1443,2025-11-01,Card,Settled,67454.7126,PAY-000034192,Manual
34193,35436,1443,2025-12-26,Wire,Settled,67020.5544,PAY-000034193,Stripe
34194,35437,1443,2026-01-10,Check,Settled,57239.8986,PAY-000034194,Stripe
34195,35438,1443,2026-02-08,ACH,Settled,55052.1603,PAY-000034195,Adyen
34196,35439,1443,2026-04-09,Check,Settled,87167.7906,PAY-000034196,Stripe
34197,35440,1443,2026-05-01,Check,Settled,46827.8689,PAY-000034197,Adyen
34198,35441,1444,2025-06-05,Check,Settled,233.5623,PAY-000034198,Manual
34199,35443,1444,2025-08-26,Wire,Settled,226.7772,PAY-000034199,Adyen
34200,35444,1444,2025-09-28,Wire,Settled,217.3518,PAY-000034200,Fiserv
34201,35445,1444,2025-10-26,Wire,Settled,222.0691,PAY-000034201,Fiserv
34202,35446,1444,2025-11-11,Wire,Settled,245.2629,PAY-000034202,Fiserv
34203,35447,1444,2025-12-11,Check,Settled,234.1352,PAY-000034203,Fiserv
34204,35449,1444,2026-02-19,Card,Settled,242.6213,PAY-000034204,Manual
34205,35450,1444,2026-04-30,ACH,Settled,232.0494,PAY-000034205,Fiserv
34206,35451,1444,2026-05-16,Card,Settled,124.9089,PAY-000034206,Fiserv
34207,35451,1444,2026-05-20,Wire,Settled,40.6460,PAY-000034207,Adyen
34208,35451,1444,2026-05-30,Card,Settled,32.0448,PAY-000034208,Fiserv
34209,35452,1444,2025-06-11,Card,Settled,34.4809,PAY-000034209,Adyen
34210,35453,1444,2025-07-06,Wire,Settled,24.7319,PAY-000034210,Fiserv
34211,35455,1444,2025-09-10,Wire,Settled,20.9234,PAY-000034211,Fiserv
34212,35456,1444,2025-10-12,Wire,Settled,31.1106,PAY-000034212,Stripe
34213,35458,1444,2025-12-28,Wire,Settled,8.7802,PAY-000034213,Manual
34214,35458,1444,2025-12-03,Wire,Settled,3.4626,PAY-000034214,Fiserv
34215,35458,1444,2025-12-16,Card,Settled,3.4002,PAY-000034215,Adyen
34216,35459,1444,2026-01-21,Wire,Settled,2.7732,PAY-000034216,Stripe
34217,35459,1444,2026-01-10,Wire,Settled,10.8778,PAY-000034217,Adyen
34218,35460,1444,2026-02-15,Wire,Settled,37.8988,PAY-000034218,Adyen
34219,35461,1444,2026-04-03,Check,Settled,42.4581,PAY-000034219,Adyen
34220,35462,1444,2026-05-12,Check,Settled,44.8519,PAY-000034220,Fiserv
34221,35463,1444,2025-06-12,Check,Settled,4.3950,PAY-000034221,Manual
34222,35463,1444,2025-06-30,Wire,Settled,3.8945,PAY-000034222,Fiserv
34223,35464,1444,2025-07-22,Check,Settled,43.5004,PAY-000034223,Stripe
34224,35465,1444,2025-08-17,ACH,Settled,29.1843,PAY-000034224,Adyen
34225,35466,1444,2025-09-25,Card,Settled,40.5202,PAY-000034225,Stripe
34226,35468,1444,2025-11-03,Check,Settled,16.0860,PAY-000034226,Stripe
34227,35469,1444,2025-12-27,Card,Settled,30.6902,PAY-000034227,Stripe
34228,35470,1444,2026-01-28,Check,Settled,13.9066,PAY-000034228,Adyen
34229,35470,1444,2026-01-24,Wire,Settled,10.9681,PAY-000034229,Fiserv
34230,35471,1444,2026-02-14,Wire,Settled,26.2014,PAY-000034230,Adyen
34231,35472,1444,2026-04-17,Wire,Settled,11.4600,PAY-000034231,Manual
34232,35472,1444,2026-04-07,Wire,Settled,15.8756,PAY-000034232,Manual
34233,35472,1444,2026-04-30,ACH,Settled,7.3987,PAY-000034233,Stripe
34234,35473,1444,2026-05-20,ACH,Settled,20.0247,PAY-000034234,Stripe
34235,35474,1444,2025-06-25,Check,Settled,644.5908,PAY-000034235,Manual
34236,35475,1444,2025-07-11,Wire,Settled,657.6425,PAY-000034236,Manual
34237,35476,1444,2025-08-21,Check,Settled,661.8637,PAY-000034237,Manual
34238,35478,1444,2025-10-30,ACH,Settled,169.8000,PAY-000034238,Manual
34239,35478,1444,2025-10-06,ACH,Settled,83.2116,PAY-000034239,Manual
34240,35478,1444,2025-10-09,Check,Settled,136.8211,PAY-000034240,Manual
34241,35479,1444,2025-11-30,Check,Settled,641.2489,PAY-000034241,Adyen
34242,35480,1444,2025-12-16,Wire,Settled,659.4751,PAY-000034242,Stripe
34243,35481,1444,2026-01-05,Wire,Settled,647.0750,PAY-000034243,Stripe
34244,35482,1444,2026-02-16,ACH,Settled,145.5818,PAY-000034244,Fiserv
34245,35482,1444,2026-02-13,Wire,Settled,126.5483,PAY-000034245,Fiserv
34246,35482,1444,2026-02-28,Wire,Settled,71.1472,PAY-000034246,Stripe
34247,35483,1444,2026-04-06,ACH,Settled,660.1448,PAY-000034247,Stripe
34248,35484,1444,2026-05-05,Check,Settled,84.3449,PAY-000034248,Fiserv
34249,35484,1444,2026-05-30,Card,Settled,187.0424,PAY-000034249,Manual
34250,35486,1445,2025-07-30,Card,Settled,172.9379,PAY-000034250,Stripe
34251,35487,1445,2025-08-28,Check,Settled,26.9723,PAY-000034251,Adyen
34252,35487,1445,2025-08-30,Check,Settled,36.6913,PAY-000034252,Stripe
34253,35487,1445,2025-08-30,ACH,Settled,43.7552,PAY-000034253,Adyen
34254,35488,1445,2025-09-03,Card,Settled,184.4895,PAY-000034254,Stripe
34255,35489,1445,2025-10-07,Card,Settled,90.9879,PAY-000034255,Stripe
34256,35490,1445,2025-11-24,Check,Settled,144.0675,PAY-000034256,Stripe
34257,35491,1445,2025-12-10,Check,Settled,148.6601,PAY-000034257,Fiserv
34258,35492,1445,2026-01-05,ACH,Settled,195.4321,PAY-000034258,Stripe
34259,35493,1445,2026-02-25,Card,Settled,39.2708,PAY-000034259,Stripe
34260,35493,1445,2026-02-16,Wire,Settled,61.0102,PAY-000034260,Fiserv
34261,35494,1445,2026-04-11,ACH,Settled,148.3924,PAY-000034261,Fiserv
34262,35495,1445,2026-05-16,Check,Settled,206.4111,PAY-000034262,Manual
34263,35496,1445,2025-06-19,Check,Settled,2588.8836,PAY-000034263,Manual
34264,35497,1445,2025-07-25,Wire,Settled,330.5283,PAY-000034264,Manual
34265,35497,1445,2025-07-22,ACH,Settled,349.0133,PAY-000034265,Manual
34266,35497,1445,2025-07-24,Check,Settled,239.5682,PAY-000034266,Stripe
34267,35498,1445,2025-08-30,Check,Settled,2574.5937,PAY-000034267,Manual
34268,35499,1445,2025-09-20,Wire,Settled,2569.7440,PAY-000034268,Adyen
34269,35500,1445,2025-10-03,ACH,Settled,2529.0175,PAY-000034269,Manual
34270,35501,1445,2025-11-28,Card,Settled,2527.1267,PAY-000034270,Manual
34271,35502,1445,2025-12-30,ACH,Settled,963.8610,PAY-000034271,Fiserv
34272,35503,1445,2026-01-28,Check,Settled,2518.1455,PAY-000034272,Manual
34273,35504,1445,2026-03-02,Wire,Settled,2552.2015,PAY-000034273,Adyen
34274,35505,1445,2026-04-24,Check,Settled,2553.2870,PAY-000034274,Stripe
34275,35506,1445,2026-05-09,Check,Settled,2586.9475,PAY-000034275,Fiserv
34276,35508,1446,2025-07-04,Card,Settled,214.0946,PAY-000034276,Manual
34277,35511,1446,2025-10-16,Wire,Settled,164.1842,PAY-000034277,Manual
34278,35512,1446,2025-11-26,Check,Settled,71.7547,PAY-000034278,Adyen
34279,35513,1446,2025-12-30,Card,Settled,208.8349,PAY-000034279,Manual
34280,35514,1446,2026-01-27,ACH,Settled,149.2537,PAY-000034280,Adyen
34281,35515,1446,2026-02-10,ACH,Settled,163.8687,PAY-000034281,Fiserv
34282,35516,1446,2026-04-28,Card,Settled,82.9675,PAY-000034282,Fiserv
34283,35516,1446,2026-04-28,Check,Settled,54.9529,PAY-000034283,Fiserv
34284,35518,1447,2025-06-03,Wire,Settled,261.6390,PAY-000034284,Manual
34285,35519,1447,2025-07-13,Wire,Settled,125.6911,PAY-000034285,Manual
34286,35520,1447,2025-08-04,Wire,Settled,261.1188,PAY-000034286,Manual
34287,35521,1447,2025-09-22,Card,Settled,239.2407,PAY-000034287,Adyen
34288,35522,1447,2025-10-15,ACH,Settled,217.8545,PAY-000034288,Manual
34289,35523,1447,2025-11-23,ACH,Settled,139.7513,PAY-000034289,Fiserv
34290,35524,1447,2025-12-18,Card,Settled,152.8342,PAY-000034290,Stripe
34291,35526,1447,2026-02-25,ACH,Settled,231.7834,PAY-000034291,Manual
34292,35527,1447,2026-04-01,Card,Settled,192.7696,PAY-000034292,Adyen
34293,35528,1447,2026-05-30,Check,Settled,258.0912,PAY-000034293,Stripe
34294,35529,1447,2025-06-30,Wire,Settled,14.8382,PAY-000034294,Manual
34295,35530,1447,2025-07-16,Check,Settled,26.1845,PAY-000034295,Fiserv
34296,35531,1447,2025-08-01,Wire,Settled,13.6771,PAY-000034296,Fiserv
34297,35532,1447,2025-09-30,Card,Settled,29.4356,PAY-000034297,Stripe
34298,35533,1447,2025-10-04,Wire,Settled,27.4407,PAY-000034298,Manual
34299,35534,1447,2025-11-19,ACH,Settled,41.7335,PAY-000034299,Fiserv
34300,35535,1447,2025-12-24,Card,Settled,17.3157,PAY-000034300,Adyen
34301,35536,1447,2026-01-08,Card,Settled,19.2379,PAY-000034301,Adyen
34302,35537,1447,2026-03-02,Check,Settled,33.4045,PAY-000034302,Adyen
34303,35538,1447,2026-04-02,ACH,Settled,36.5058,PAY-000034303,Fiserv
34304,35539,1447,2026-05-15,Wire,Settled,18.0888,PAY-000034304,Adyen
34305,35541,1447,2025-07-05,ACH,Settled,8.1750,PAY-000034305,Stripe
34306,35541,1447,2025-07-15,Check,Settled,10.1330,PAY-000034306,Stripe
34307,35542,1447,2025-08-30,Check,Settled,42.5373,PAY-000034307,Manual
